congress,chamber,icpsr,state_abbrev,party_code,bioname,nominate_dim1
103,House,14675,WI,200,"PETRI, Thomas Evert",0.379
103,House,14827,WI,200,"GUNDERSON, Steven Craig",0.203
103,House,15082,WI,100,"KLECZKA, Gerald Daniel",-0.322
103,House,29150,WI,200,"KLUG, Scott L.",0.258
103,House,39314,WI,100,"BARCA, Peter William",-0.171
103,House,39315,WI,100,"BARRETT, Thomas M.",-0.38
103,House,15633,WY,200,"THOMAS, Craig Lyle",0.446
103,Senate,14659,AL,100,"SHELBY, Richard C.",0.013
103,Senate,14705,AL,100,"HEFLIN, Howell Thomas",-0.095
103,Senate,12109,AK,200,"STEVENS, Theodore Fulton (Ted)",0.219
103,Senate,14907,AK,200,"MURKOWSKI, Frank Hughes",0.346
103,Senate,14502,AZ,100,"DeCONCINI, Dennis Webster",-0.216
103,Senate,15039,AZ,200,"McCAIN, John Sidney, III",0.381
103,Senate,10791,AR,100,"PRYOR, David Hampton",-0.322
103,Senate,14300,AR,100,"BUMPERS, Dale",-0.362
103,Senate,15011,CA,100,"BOXER, Barbara",-0.45
103,Senate,49300,CA,100,"FEINSTEIN, Dianne",-0.268
103,Senate,14803,CO,200,"BROWN, George Hanks (Hank)",0.511
103,Senate,15407,CO,100,"CAMPBELL, Ben Nighthorse",-0.141
103,Senate,14213,CT,100,"DODD, Christopher John",-0.328
103,Senate,15704,CT,100,"LIEBERMAN, Joseph I.",-0.205
103,Senate,11044,DE,200,"ROTH, William Victor, Jr.",0.272
103,Senate,14101,DE,100,"BIDEN, Joseph Robinette (Joe), Jr.",-0.314
103,Senate,15037,FL,200,"MACK, Connie, III",0.466
103,Senate,15503,FL,100,"GRAHAM, Daniel Robert (Bob)",-0.231
103,Senate,14108,GA,100,"NUNN, Samuel Augustus",-0.145
103,Senate,49301,GA,200,"COVERDELL, Paul",0.407
103,Senate,4812,HI,100,"INOUYE, Daniel Ken",-0.319
103,Senate,14400,HI,100,"AKAKA, Daniel Kahikina",-0.419
103,Senate,14809,ID,200,"CRAIG, Larry Edwin",0.494
103,Senate,49302,ID,200,"KEMPTHORNE, Dirk",0.46
103,Senate,14275,IL,100,"SIMON, Paul Martin",-0.397
103,Senate,49303,IL,100,"MOSELEY BRAUN, Carol",-0.335
103,Senate,14506,IN,200,"LUGAR, Richard Green",0.304
103,Senate,14806,IN,200,"COATS, Daniel Ray",0.375
103,Senate,14226,IA,200,"GRASSLEY, Charles Ernest",0.362
103,Senate,14230,IA,100,"HARKIN, Thomas Richard (Tom)",-0.351
103,Senate,10513,KS,200,"DOLE, Robert Joseph (Bob)",0.322
103,Senate,14708,KS,200,"KASSEBAUM, Nancy Landon",0.2
103,Senate,14302,KY,100,"FORD, Wendell Hampton",-0.277
103,Senate,14921,KY,200,"MCCONNELL, Addison Mitchell (Mitch)",0.402
103,Senate,13056,LA,100,"BREAUX, John Berlinger",-0.123
103,Senate,14107,LA,100,"JOHNSTON, John Bennett, Jr.",-0.192
103,Senate,14010,ME,200,"COHEN, William Sebastian",0.1
103,Senate,14713,ME,100,"MITCHELL, George John",-0.347
103,Senate,13039,MD,100,"SARBANES, Paul Spyros",-0.435
103,Senate,14440,MD,100,"MIKULSKI, Barbara Ann",-0.37
103,Senate,10808,MA,100,"KENNEDY, Edward Moore (Ted)",-0.443
103,Senate,14920,MA,100,"KERRY, John Forbes",-0.352
103,Senate,11043,MI,100,"RIEGLE, Donald Wayne, Jr.",-0.426
103,Senate,14709,MI,100,"LEVIN, Carl",-0.395
103,Senate,14703,MN,200,"DURENBERGER, David Ferdinand",0.115
103,Senate,49101,MN,100,"WELLSTONE, Paul David",-0.583
103,Senate,14009,MS,200,"COCHRAN, William Thad",0.287
103,Senate,14031,MS,200,"LOTT, Chester Trent",0.39
103,Senate,14501,MO,200,"DANFORTH, John Claggett",0.196
103,Senate,15501,MO,200,"BOND, Christopher Samuel (Kit)",0.31
103,Senate,14203,MT,100,"BAUCUS, Max Sieben",-0.212
103,Senate,15701,MT,200,"BURNS, Conrad",0.361
103,Senate,14704,NE,100,"EXON, J. James",-0.214
103,Senate,15702,NE,100,"KERREY, J. Robert",-0.223
103,Senate,15054,NV,100,"REID, Harry",-0.276
103,Senate,15700,NV,100,"BRYAN, Richard H",-0.241
103,Senate,14826,NH,200,"GREGG, Judd Alan",0.429
103,Senate,15116,NH,200,"SMITH, Robert C.",0.623
103,Senate,14702,NJ,100,"BRADLEY, William Warren (Bill)",-0.313
103,Senate,14914,NJ,100,"LAUTENBERG, Frank Raleigh",-0.382
103,Senate,14103,NM,200,"DOMENICI, Pete Vichi",0.257
103,Senate,14912,NM,100,"BINGAMAN, Jesse Francis (Jeff), Jr.",-0.266
103,Senate,14508,NY,100,"MOYNIHAN, Daniel Patrick",-0.301
103,Senate,14900,NY,200,"D'AMATO, Alfonse Marcello",0.182
103,Senate,14105,NC,200,"HELMS, Jesse",0.631
103,Senate,49304,NC,200,"FAIRCLOTH, Duncan McLauchlin (Lauch)",0.709
103,Senate,14812,ND,100,"DORGAN, Byron Leslie",-0.267
103,Senate,15502,ND,100,"CONRAD, Kent",-0.296
103,Senate,14073,OH,100,"METZENBAUM, Howard Morton",-0.492
103,Senate,14304,OH,100,"GLENN, John Herschel, Jr.",-0.262
103,Senate,14700,OK,100,"BOREN, David Lyle",-0.142
103,Senate,14908,OK,200,"NICKLES, Donald Lee",0.52
103,Senate,15424,OK,200,"INHOFE, James Mountain",0.552
103,Senate,11203,OR,200,"HATFIELD, Mark Odom",0.056
103,Senate,12107,OR,200,"PACKWOOD, Robert William",0.135
103,Senate,14910,PA,200,"SPECTER, Arlen",0.068
103,Senate,49104,PA,100,"WOFFORD, Harris",-0.334
103,Senate,10818,RI,100,"PELL, Claiborne de Borda",-0.332
103,Senate,14500,RI,200,"CHAFEE, John Hubbard",0.084
103,Senate,9369,SC,200,"THURMOND, James Strom",0.391
103,Senate,11204,SC,100,"HOLLINGS, Ernest Frederick (Fritz)",-0.293
103,Senate,14268,SD,200,"PRESSLER, Larry Lee",0.213
103,Senate,14617,SD,100,"DASCHLE, Thomas Andrew",-0.303
103,Senate,14509,TN,100,"SASSER, James Ralph",-0.355
103,Senate,49305,TN,100,"MATHEWS, Harlan",-0.324
103,Senate,14247,TX,100,"KRUEGER, Robert Charles",-0.117
103,Senate,14628,TX,200,"GRAMM, William Philip (Phil)",0.551
103,Senate,49306,TX,200,"HUTCHISON, Kathryn Ann Bailey (Kay)",0.356
103,Senate,14503,UT,200,"HATCH, Orrin Grant",0.382
103,Senate,49307,UT,200,"BENNETT, Robert Foster (Bob)",0.331
103,Senate,14240,VT,200,"JEFFORDS, James Merrill",0.014
103,Senate,14307,VT,100,"LEAHY, Patrick Joseph",-0.36
103,Senate,14712,VA,200,"WARNER, John William",0.262
103,Senate,15705,VA,100,"ROBB, Charles Spittal",-0.2
103,Senate,14904,WA,200,"GORTON, Thomas Slade, III (Slade)",0.271
103,Senate,49308,WA,100,"MURRAY, Patty",-0.357
103,Senate,1366,WV,100,"BYRD, Robert Carlyle",-0.309
103,Senate,14922,WV,100,"ROCKEFELLER, John Davison (Jay), IV",-0.326
103,Senate,15703,WI,100,"KOHL, Herbert H.",-0.256
103,Senate,49309,WI,100,"FEINGOLD, Russell Dana",-0.308
103,Senate,14511,WY,200,"WALLOP, Malcolm",0.575
103,Senate,14710,WY,200,"SIMPSON, Alan Kooi",0.322
104,House,11000,AL,100,"BEVILL, Tom",-0.213
104,House,15090,AL,200,"CALLAHAN, Herbert Leon (Sonny)",0.373
104,House,15632,AL,100,"BROWDER, John Glen",-0.165
104,House,29100,AL,100,"CRAMER, Robert E. (Bud), Jr.",-0.132
104,House,29300,AL,200,"EVERETT, Robert Terry",0.414
104,House,29301,AL,200,"BACHUS, Spencer T., III",0.387
104,House,29302,AL,100,"HILLIARD, Earl Frederick",-0.555
104,House,14066,AK,200,"YOUNG, Donald Edwin",0.283
104,House,14454,AZ,200,"STUMP, Robert Lee",0.703
104,House,15105,AZ,200,"KOLBE, James Thomas",0.351
104,House,29101,AZ,100,"PASTOR, Ed",-0.421
104,House,29500,AZ,200,"SALMON, Matthew James",0.673
104,House,29501,AZ,200,"SHADEGG, John B.",0.749
104,House,29502,AZ,200,"HAYWORTH, John D., Jr.",0.559
104,House,14058,AR,100,"THORNTON, Raymond Hoyt (Ray), Jr.",-0.306
104,House,29305,AR,100,"LINCOLN, Blanche Lambert",-0.166
104,House,29306,AR,200,"HUTCHINSON, Timothy",0.419
104,House,29307,AR,200,"DICKEY, Jay W., Jr.",0.391
104,House,10573,CA,100,"BROWN, George Edward, Jr.",-0.506
104,House,13011,CA,100,"DELLUMS, Ronald V.",-0.644
104,House,14040,CA,200,"MOORHEAD, Carlos John",0.465
104,House,14053,CA,100,"STARK, Fortney Hillman (Pete), Jr.",-0.631
104,House,14256,CA,100,"MILLER, George",-0.552
104,House,14257,CA,100,"MINETA, Norman Y.",-0.479
104,House,14280,CA,100,"WAXMAN, Henry Arnold",-0.473
104,House,14405,CA,100,"BEILENSON, Anthony Charles",-0.44
104,House,14414,CA,200,"DORNAN, Robert Kenneth",0.49
104,House,14620,CA,100,"DIXON, Julian Carey",-0.458
104,House,14624,CA,100,"FAZIO, Victor Herbert, Jr.",-0.455
104,House,14644,CA,200,"LEWIS, Charles Jeremy (Jerry)",0.348
104,House,14649,CA,100,"MATSUI, Robert T.",-0.404
104,House,14669,CA,200,"THOMAS, William Marshall",0.371
104,House,14813,CA,200,"DREIER, David Timothy",0.478
104,House,14835,CA,200,"HUNTER, Duncan Lee",0.47
104,House,14837,CA,100,"LANTOS, Thomas Peter",-0.376
104,House,14879,CA,100,"MARTÍNEZ, Matthew G.",-0.341
104,House,15005,CA,100,"BERMAN, Howard Lawrence",-0.404
104,House,15051,CA,200,"PACKARD, Ronald C.",0.419
104,House,15070,CA,100,"TORRES, Esteban Edward",-0.487
104,House,15413,CA,200,"GALLEGLY, Elton W.",0.402
104,House,15420,CA,200,"HERGER, Walter William (Wally)",0.551
104,House,15448,CA,100,"PELOSI, Nancy",-0.489
104,House,15600,CA,200,"CAMPBELL, Thomas J.",0.256
104,House,15601,CA,200,"COX, Charles Christopher",0.54
104,House,15621,CA,200,"ROHRABACHER, Dana",0.626
104,House,15635,CA,100,"CONDIT, Gary Adrian",-0.103
104,House,29103,CA,200,"RIGGS, Frank D.",0.333
104,House,29104,CA,200,"DOOLITTLE, John Taylor",0.519
104,House,29105,CA,100,"DOOLEY, Calvin M.",-0.19
104,House,29106,CA,100,"WATERS, Maxine",-0.656
104,House,29107,CA,200,"CUNNINGHAM, Randall (Duke)",0.411
104,House,29309,CA,100,"WOOLSEY, Lynn C.",-0.556
104,House,29310,CA,200,"BAKER, William P.",0.533
104,House,29311,CA,200,"POMBO, Richard William",0.461
104,House,29312,CA,100,"ESHOO, Anna Georges",-0.379
104,House,29313,CA,100,"FARR, Sam",-0.455
104,House,29315,CA,200,"McKEON, Howard P. (Buck)",0.396
104,House,29316,CA,100,"BECERRA, Xavier",-0.512
104,House,29317,CA,100,"ROYBAL-ALLARD, Lucille",-0.469
104,House,29318,CA,100,"HARMAN, Jane L.",-0.262
104,House,29319,CA,100,"TUCKER, Walter R., III",-0.479
104,House,29320,CA,200,"HORN, John Stephen (Steve)",0.167
104,House,29321,CA,200,"ROYCE, Edward Randall",0.657
104,House,29322,CA,200,"KIM, Jay C.",0.39
104,House,29323,CA,200,"CALVERT, Ken",0.34
104,House,29325,CA,100,"FILNER, Bob",-0.652
104,House,29504,CA,100,"LOFGREN, Zoe",-0.396
104,House,29505,CA,200,"RADANOVICH, George P.",0.484
104,House,29506,CA,200,"SEASTRAND, Andrea",0.536
104,House,29507,CA,200,"BONO, Sonny",0.375
104,House,29508,CA,200,"BILBRAY, Brian P.",0.392
104,House,29586,CA,100,"MILLENDER-MCDONALD, Juanita",-0.438
104,House,14051,CO,100,"SCHROEDER, Patricia Scott",-0.225
104,House,15058,CO,200,"SCHAEFER, Daniel",0.479
104,House,15419,CO,200,"HEFLEY, Joel M.",0.591
104,House,15443,CO,100,"SKAGGS, David Evans",-0.355
104,House,29108,CO,200,"ALLARD, A. Wayne",0.572
104,House,29326,CO,200,"McINNIS, Scott",0.391
104,House,14825,CT,100,"GEJDENSON, Samuel",-0.416
104,House,14877,CT,100,"KENNELLY, Barbara Bailey",-0.346
104,House,15028,CT,200,"JOHNSON, Nancy Lee",0.122
104,House,15449,CT,200,"SHAYS, Christopher H.",0.129
104,House,29109,CT,100,"DeLAURO, Rosa L.",-0.414
104,House,29110,CT,200,"FRANKS, Gary A.",0.273
104,House,29327,DE,200,"CASTLE, Michael Newbold",0.229
104,House,10588,FL,100,"GIBBONS, Sam Melville",-0.233
104,House,13047,FL,200,"YOUNG, Charles William (Bill)",0.325
104,House,14842,FL,200,"McCOLLUM, Ira William, Jr. (Bill)",0.377
104,House,14860,FL,200,"SHAW, Eugene Clay, Jr.",0.3
104,House,15006,FL,200,"BILIRAKIS, Michael",0.382
104,House,15605,FL,200,"GOSS, Porter J.",0.421
104,House,15609,FL,100,"JOHNSTON, Harry A., II",-0.372
104,House,15627,FL,200,"STEARNS, Clifford Bundy",0.554
104,House,15634,FL,200,"ROS-LEHTINEN, Ileana",0.244
104,House,29111,FL,100,"PETERSON, Douglas Brian (Pete)",-0.261
104,House,29328,FL,100,"BROWN, Corrine",-0.429
104,House,29329,FL,200,"FOWLER, Tillie Kidd",0.329
104,House,29330,FL,100,"THURMAN, Karen L.",-0.304
104,House,29331,FL,200,"MICA, John L.",0.453
104,House,29332,FL,200,"CANADY, Charles Terrance",0.382
104,House,29333,FL,200,"MILLER, Daniel",0.453
104,House,29334,FL,100,"MEEK, Carrie P.",-0.483
104,House,29335,FL,100,"DEUTSCH, Peter R.",-0.324
104,House,29336,FL,200,"DIAZ-BALART, Lincoln",0.243
104,House,29337,FL,100,"HASTINGS, Alcee Lamar",-0.564
104,House,29509,FL,200,"WELDON, David Joseph",0.471
104,House,29510,FL,200,"FOLEY, Mark A.",0.311
104,House,39508,FL,200,"SCARBOROUGH, Charles Joseph",0.672
104,House,14627,GA,200,"GINGRICH, Newton Leroy",0.377
104,House,15431,GA,100,"LEWIS, John R.",-0.589
104,House,29338,GA,200,"KINGSTON, Jack",0.54
104,House,29339,GA,100,"BISHOP, Sanford Dixon, Jr.",-0.289
104,House,29340,GA,200,"COLLINS, Michael Allen (Mac)",0.536
104,House,29341,GA,200,"LINDER, John Elmer",0.559
104,House,29342,GA,100,"DEAL, John Nathan",-0.036
104,House,29344,GA,100,"McKINNEY, Cynthia Ann",-0.533
104,House,29511,GA,200,"BARR, Bob",0.632
104,House,29512,GA,200,"CHAMBLISS, Saxby",0.423
104,House,29513,GA,200,"NORWOOD, Charles W., Jr.",0.533
104,House,99342,GA,200,"DEAL, John Nathan",0.581
104,House,10757,HI,100,"MINK, Patsy Takemoto",-0.513
104,House,15245,HI,100,"ABERCROMBIE, Neil",-0.432
104,House,29345,ID,200,"CRAPO, Michael Dean",0.505
104,House,29514,ID,200,"CHENOWETH-HAGE, Helen P.",0.797
104,House,10421,IL,100,"YATES, Sidney Richard",-0.494
104,House,12041,IL,200,"CRANE, Philip Miller",0.739
104,House,14068,IL,100,"COLLINS, Cardiss",-0.552
104,House,14239,IL,200,"HYDE, Henry John",0.312
104,House,14677,IL,200,"PORTER, John Edward",0.217
104,House,15021,IL,100,"DURBIN, Richard Joseph",-0.339
104,House,15023,IL,100,"EVANS, Lane Allen",-0.454
104,House,15036,IL,100,"LIPINSKI, William Oliver",-0.176
104,House,15098,IL,200,"FAWELL, Harris W.",0.332
104,House,15417,IL,200,"HASTERT, John Dennis",0.443
104,House,15453,IL,100,"COSTELLO, Jerry Francis",-0.317
104,House,15620,IL,100,"POSHARD, Glenn",-0.211
104,House,29115,IL,200,"EWING, Thomas W.",0.361
104,House,29346,IL,100,"RUSH, Bobby L.",-0.479
104,House,29347,IL,100,"REYNOLDS, Mel",-0.489
104,House,29348,IL,100,"GUTIÉRREZ, Luis V.",-0.487
104,House,29349,IL,200,"MANZULLO, Donald A.",0.51
104,House,29515,IL,200,"FLANAGAN, Michael P.",0.254
104,House,29516,IL,200,"WELLER, Gerald C. (Jerry)",0.288
104,House,29517,IL,200,"LAHOOD, Ray H.",0.246
104,House,29585,IL,100,"JACKSON, Jesse L., Jr.",-0.538
104,House,10732,IN,100,"HAMILTON, Lee Herbert",-0.171
104,House,10742,IN,100,"JACOBS, Andrew, Jr.",-0.07
104,House,11036,IN,200,"MYERS, John Thomas",0.236
104,House,15014,IN,200,"BURTON, Danny Lee",0.585
104,House,15124,IN,100,"VISCLOSKY, Peter",-0.402
104,House,29117,IN,100,"ROEMER, Timothy John",-0.165
104,House,29350,IN,200,"BUYER, Stephen Earle",0.435
104,House,29518,IN,200,"McINTOSH, David Martin",0.576
104,House,29519,IN,200,"SOUDER, Mark Edward",0.435
104,House,29520,IN,200,"HOSTETTLER, John Nathan",0.705
104,House,14432,IA,200,"LEACH, James Albert Smith",0.141
104,House,15106,IA,200,"LIGHTFOOT, James Ross",0.391
104,House,29118,IA,200,"NUSSLE, James Allen",0.417
104,House,29521,IA,200,"GANSKE, Greg",0.239
104,House,29522,IA,200,"LATHAM, Thomas",0.302
104,House,14852,KS,200,"ROBERTS, Charles Patrick (Pat)",0.413
104,House,15109,KS,200,"MEYERS, Jan",0.208
104,House,29523,KS,200,"BROWNBACK, Sam Dale",0.439
104,House,29524,KS,200,"TIAHRT, Todd",0.449
104,House,14854,KY,200,"ROGERS, Harold Dallas (Hal)",0.334
104,House,15406,KY,200,"BUNNING, James Paul David",0.521
104,House,29352,KY,200,"LEWIS, Ron",0.418
104,House,29353,KY,100,"BAESLER, Henry Scott (Scotty)",-0.155
104,House,29525,KY,200,"WHITFIELD, Wayne Edward (Ed)",0.303
104,House,29526,KY,100,"WARD, Michael Delavan",-0.349
104,House,14469,LA,200,"LIVINGSTON, Robert Linlithgow, Jr.",0.326
104,House,14679,LA,100,"TAUZIN, Wilbert Joseph (Billy)",0.03
104,House,15401,LA,200,"BAKER, Richard Hugh",0.423
104,House,15418,LA,100,"HAYES, James Allison",-0.057
104,House,15451,LA,200,"MCCRERY, James O., III",0.362
104,House,29120,LA,100,"JEFFERSON, William Jennings",-0.424
104,House,29354,LA,100,"FIELDS, Cleo",-0.457
104,House,94679,LA,200,"TAUZIN, Wilbert Joseph (Billy)",0.341
104,House,95418,LA,200,"HAYES, James Allison",0.336
104,House,29527,ME,200,"LONGLEY, James",0.253
104,House,29528,ME,100,"BALDACCI, John Elias",-0.333
104,House,14873,MD,100,"HOYER, Steny Hamilton",-0.381
104,House,15408,MD,100,"CARDIN, Benjamin Louis",-0.32
104,House,15433,MD,100,"MFUME, Kweisi",-0.44
104,House,15434,MD,200,"MORELLA, Constance A.",-0.018
104,House,29122,MD,200,"GILCHREST, Wayne Thomas",0.204
104,House,29355,MD,100,"WYNN, Albert Russell",-0.38
104,House,29356,MD,200,"BARTLETT, Roscoe Gardner",0.493
104,House,29529,MD,200,"EHRLICH, Robert L., Jr.",0.36
104,House,29587,MD,100,"CUMMINGS, Elijah Eugene",-0.438
104,House,14039,MA,100,"MOAKLEY, John Joseph",-0.418
104,House,14055,MA,100,"STUDDS, Gerry Eastman",-0.444
104,House,14435,MA,100,"MARKEY, Edward John",-0.517
104,House,14824,MA,100,"FRANK, Barney",-0.499
104,House,15427,MA,100,"KENNEDY, Joseph Patrick, II",-0.413
104,House,15616,MA,100,"NEAL, Richard Edmund",-0.417
104,House,29123,MA,100,"OLVER, John Walter",-0.577
104,House,29357,MA,200,"BLUTE, Peter I.",0.192
104,House,29358,MA,100,"MEEHAN, Martin Thomas",-0.39
104,House,29359,MA,200,"TORKILDSEN, Peter Gerard",0.155
104,House,2605,MI,100,"DINGELL, John David, Jr.",-0.448
104,House,10713,MI,100,"CONYERS, John, Jr.",-0.658
104,House,14407,MI,100,"BONIOR, David Edward",-0.547
104,House,14430,MI,100,"KILDEE, Dale Edward",-0.385
104,House,15033,MI,100,"LEVIN, Sander Martin",-0.379
104,House,15446,MI,200,"UPTON, Frederick Stephen",0.32
104,House,29124,MI,200,"CAMP, David Lee",0.385
104,House,29125,MI,100,"COLLINS, Barbara-Rose",-0.648
104,House,29360,MI,100,"STUPAK, Bart T.",-0.396
104,House,29361,MI,200,"HOEKSTRA, Peter",0.516
104,House,29362,MI,200,"EHLERS, Vernon James",0.316
104,House,29363,MI,100,"BARCIA, James A.",-0.184
104,House,29364,MI,200,"SMITH, Nick H.",0.505
104,House,29365,MI,200,"KNOLLENBERG, Joseph",0.366
104,House,29530,MI,200,"CHRYSLER, Dick",0.488
104,House,29531,MI,100,"RIVERS, Lynn Nancy",-0.383
104,House,14265,MN,100,"OBERSTAR, James Louis",-0.553
104,House,14458,MN,100,"VENTO, Bruce Frank",-0.472
104,House,14656,MN,100,"SABO, Martin Olav",-0.516
104,House,29126,MN,200,"RAMSTAD, James (Jim)",0.316
104,House,29127,MN,100,"PETERSON, Collin Clark",-0.148
104,House,29366,MN,100,"MINGE, David R.",-0.213
104,House,29532,MN,200,"GUTKNECHT, Gilbert W.",0.552
104,House,29533,MN,100,"LUTHER, William Paul",-0.306
104,House,11035,MS,100,"MONTGOMERY, Gillespie V. (Sonny)",0.017
104,House,15617,MS,100,"PARKER, Michael (Mike)",0.034
104,House,15637,MS,100,"TAYLOR, Gary Eugene (Gene)",-0.045
104,House,29368,MS,100,"THOMPSON, Bennie",-0.519
104,House,29534,MS,200,"WICKER, Roger F.",0.378
104,House,95617,MS,200,"PARKER, Michael (Mike)",0.341
104,House,12009,MO,100,"CLAY, William Lacy, Sr.",-0.49
104,House,14421,MO,100,"GEPHARDT, Richard Andrew",-0.416
104,House,14451,MO,100,"SKELTON, Isaac Newton, IV (Ike)",-0.172
104,House,14459,MO,100,"VOLKMER, Harold Lee",-0.196
104,House,14819,MO,200,"EMERSON, Norvell William (Bill)",0.332
104,House,15606,MO,200,"HANCOCK, Melton D. (Mel)",0.79
104,House,29369,MO,200,"TALENT, James Matthes",0.364
104,House,29370,MO,100,"DANNER, Patsy Ann (Pat)",-0.186
104,House,29535,MO,100,"McCARTHY, Karen",-0.344
104,House,14672,MT,100,"WILLIAMS, John Patrick",-0.315
104,House,14605,NE,200,"BEREUTER, Douglas Kent",0.231
104,House,29129,NE,200,"BARRETT, William E.",0.379
104,House,29536,NE,200,"CHRISTENSEN, Jon Lynn",0.521
104,House,15075,NV,200,"VUCANOVICH, Barbara Farrell",0.441
104,House,29537,NV,200,"ENSIGN, John Eric",0.508
104,House,29130,NH,200,"ZELIFF, William H., Jr.",0.438
104,House,29538,NH,200,"BASS, Charles Foster",0.331
104,House,14855,NJ,200,"ROUKEMA, Margaret Scafati",0.162
104,House,14863,NJ,200,"SMITH, Christopher Henry",0.184
104,House,15071,NJ,100,"TORRICELLI, Robert Guy",-0.262
104,House,15112,NJ,200,"SAXTON, Hugh James",0.238
104,House,15454,NJ,100,"PALLONE, Frank, Jr.",-0.402
104,House,15619,NJ,100,"PAYNE, Donald Milford",-0.592
104,House,29132,NJ,100,"ANDREWS, Robert Ernest",-0.297
104,House,29133,NJ,200,"ZIMMER, Richard",0.27
104,House,29371,NJ,200,"FRANKS, Robert Douglas",0.259
104,House,29373,NJ,100,"MENENDEZ, Robert",-0.366
104,House,29539,NJ,200,"LoBIONDO, Frank A.",0.211
104,House,29540,NJ,200,"MARTINI, William J.",0.19
104,House,29541,NJ,200,"FRELINGHUYSEN, Rodney P.",0.292
104,House,14861,NM,200,"SKEEN, Joseph Richard",0.301
104,House,15055,NM,100,"RICHARDSON, Bill",-0.321
104,House,15624,NM,200,"SCHIFF, Steven Harvey",0.196
104,House,13035,NY,100,"RANGEL, Charles B.",-0.514
104,House,14015,NY,200,"GILMAN, Benjamin Arthur",0.043
104,House,14248,NY,100,"LaFALCE, John Joseph",-0.357
104,House,14662,NY,200,"SOLOMON, Gerald Brooks Hunt",0.492
104,House,14858,NY,100,"SCHUMER, Charles Ellis (Chuck)",-0.355
104,House,15000,NY,100,"ACKERMAN, Gary Leonard",-0.429
104,House,15007,NY,200,"BOEHLERT, Sherwood Louis",0.103
104,House,15050,NY,100,"OWENS, Major Robert Odell",-0.569
104,House,15072,NY,100,"TOWNS, Edolphus",-0.519
104,House,15107,NY,100,"MANTON, Thomas J.",-0.361
104,House,15412,NY,100,"FLAKE, Floyd Harold",-0.455
104,House,15423,NY,200,"HOUGHTON, Amory, Jr.",0.154
104,House,15444,NY,100,"SLAUGHTER, Louise McIntosh",-0.465
104,House,15603,NY,100,"ENGEL, Eliot Lance",-0.408
104,House,15612,NY,100,"LOWEY, Nita M.",-0.389
104,House,15614,NY,100,"McNULTY, Michael Robert",-0.369
104,House,15618,NY,200,"PAXON, L. William",0.472
104,House,15630,NY,200,"WALSH, James T.",0.208
104,House,15639,NY,200,"MOLINARI, Susan",0.256
104,House,29134,NY,100,"SERRANO, José E.",-0.491
104,House,29374,NY,200,"LAZIO, Enrico A. (Rick)",0.216
104,House,29375,NY,200,"KING, Peter T.",0.259
104,House,29377,NY,100,"NADLER, Jerrold Lewis",-0.507
104,House,29378,NY,100,"VELÁZQUEZ, Nydia M.",-0.546
104,House,29379,NY,100,"MALONEY, Carolyn Bosher",-0.387
104,House,29380,NY,100,"HINCHEY, Maurice Dunlea",-0.575
104,House,29381,NY,200,"QUINN, John Francis (Jack)",0.198
104,House,29542,NY,200,"FORBES, Michael Patrick",0.109
104,House,29543,NY,200,"FRISA, Dan",0.264
104,House,29544,NY,200,"KELLY, Sue W.",0.231
104,House,39316,NY,200,"McHUGH, John Michael",0.225
104,House,14048,NC,100,"ROSE, Charles Grandison, III",-0.319
104,House,14233,NC,100,"HEFNER, Willie Gathrel (Bill)",-0.264
104,House,15092,NC,200,"COBLE, Howard",0.52
104,House,15402,NC,200,"BALLENGER, Cass",0.464
104,House,29135,NC,200,"TAYLOR, Charles Hart",0.488
104,House,29382,NC,100,"CLAYTON, Eva M.",-0.459
